Jahr;SMI_bereinigt
2014.951979;-154.3741309
2014.954717;-122.2773324
2014.957455;-42.39015174
2014.960192;-78.99281428
2014.96293;147.9276932
2014.965668;109.4279503
2014.968406;83.2106933
2014.971144;124.4702733
2014.973882;150.9968284
2014.97662;147.5645936
2014.979358;143.187562
2014.982096;155.6252711
2014.984834;165.7401503
2014.987572;164.9526933
2014.990309;146.8161524
2014.993047;107.4218033
2014.995785;59.11472952
2014.998523;39.22685957
2015.001261;39.59899965
2015.003999;41.14045329
2015.006737;53.02430749
2015.009475;59.09668797
2015.012213;27.5474465
2015.014951;-45.9065115
2015.017689;-17.02663201
2015.020426;220.6593091
2015.023164;217.0419175
2015.025902;175.2215186
2015.02864;185.0874318
2015.031378;257.7060744
2015.034116;390.4907301
2015.036854;329.4998903
2015.039592;-457.2670585
2015.04233;-963.8444298
2015.045068;-1047.477294
2015.047806;-908.9517522
2015.050543;-715.9318328
2015.053281;-696.6430875
2015.056019;-874.8611008
2015.058757;-885.3932119
2015.061495;-729.5460308
2015.064233;-654.9915944
2015.066971;-648.2820365
2015.069709;-607.6533332
2015.072447;-506.7379036
2015.075185;-609.162726
2015.077923;-482.9059264
2015.08066;-526.0630196
2015.083398;-545.0606201
2015.086136;-512.4671978
2015.088874;-476.8191837
2015.091612;-443.4082552
2015.09435;-293.6838052
2015.097088;-368.018877
2015.099826;-339.1818096
2015.102564;-310.2587454
2015.105302;-318.0457803
2015.10804;-332.2804968
2015.110777;-358.3673425
2015.113515;-414.259411
2015.116253;-375.9963716
2015.118991;-333.4543628
2015.121729;-304.3101023
2015.124467;-293.1575859
2015.127205;-276.3125051
2015.129943;-232.038069
2015.132681;-161.6170172
2015.135419;-63.68173874
2015.138157;-79.76675337
2015.140894;-49.82191228
2015.143632;12.57604697
2015.14637;62.43443007
2015.149108;69.67387446
2015.151846;53.73227129
2015.154584;117.637386
2015.157322;72.08100703
2015.16006;88.24550444
2015.162798;159.9170365
2015.165536;142.4211087
2015.168274;49.59948958
2015.171011;87.01498384
2015.173749;123.7723776
2015.176487;180.8330176
2015.179225;228.7633811
2015.181963;209.0943673
2015.184701;162.8972627
2015.187439;163.006777
2015.190177;242.5685373
2015.192915;249.3781823
2015.195653;278.6559968
2015.198391;308.451858
2015.201128;348.0104249
2015.203866;368.3827485
2015.206604;340.0974805
2015.209342;386.1004112
2015.21208;427.4884012
2015.214818;487.5831875
2015.217556;512.2781283
2015.220294;500.9576827
2015.223032;449.64254
2015.22577;368.411106
2015.228508;255.2984449
2015.231245;140.1149804
2015.233983;126.4521172
2015.236721;183.8597097
2015.239459;250.4161595
2015.242197;226.3155541
2015.244935;152.8728936
2015.247673;162.6773746
2015.250411;159.2582529
2015.253149;159.8022441
2015.255887;196.4635005
2015.258625;252.1711657
2015.261362;291.6402823
2015.2641;279.1678845
2015.266838;269.6172023
2015.269576;420.9076779
2015.272314;510.5973626
2015.275052;523.5194842
2015.27779;492.9686507
2015.280528;445.3217518
2015.283266;419.3912875
2015.286004;438.0797462
2015.288742;411.8209244
2015.291479;253.3401298
2015.294217;176.1626693
2015.296955;191.9704083
2015.299693;238.5306686
2015.302431;294.1231637
2015.305169;352.3397572
2015.307907;327.1661296
2015.310645;283.2928731
2015.313383;289.7982309
2015.316121;317.8112422
2015.318859;319.6428309
2015.321596;231.7055681
2015.324334;81.14473396
2015.327072;52.31947114
2015.32981;87.52756058
2015.332548;90.39301604
2015.335286;86.93764618
2015.338024;60.90927497
2015.340762;-10.163511
2015.3435;-145.0714634
2015.346238;-153.2702777
2015.348976;61.24833592
2015.351713;181.7989075
2015.354451;163.9060401
2015.357189;89.27616492
2015.359927;11.17261609
2015.362665;4.074941151
2015.365403;42.51713845
2015.368141;71.09334303
2015.370879;79.92094603
2015.373617;107.234619
2015.376355;177.6824539
2015.379093;266.9573608
2015.38183;271.4076564
2015.384568;307.4798038
2015.387306;296.7262047
2015.390044;249.5557715
2015.392782;207.8337304
2015.39552;197.7961735
2015.398258;246.0310712
2015.400996;354.5499746
2015.403734;341.8627072
2015.406472;189.2865358
2015.40921;171.6600128
2015.411947;220.9404825
2015.414685;229.6370452
2015.417423;181.6482514
2015.420161;230.3551615
2015.422899;208.2623104
2015.425637;94.77174803
2015.428375;88.53937338
2015.431113;121.726887
2015.433851;97.51791953
2015.436589;18.65653719
2015.439327;130.9913701
2015.442064;162.318148
2015.444802;38.05824911
2015.44754;-53.27559855
2015.450278;-84.7712827
2015.453016;-47.57846874
2015.455754;2.558773268
2015.458492;-40.97513579
2015.46123;-66.1834348
2015.463968;-68.87714395
2015.466706;-51.00186093
2015.469444;-3.166011063
2015.472181;82.63115085
2015.474919;180.1690138
2015.477657;117.9175448
2015.480395;72.42449118
2015.483133;30.34441143
2015.485871;-3.993674525
2015.488609;-48.63536724
2015.491347;-124.5728822
2015.494085;-205.5851977
2015.496823;-72.65264807
2015.499561;-32.01784205
2015.502298;-81.11101815
2015.505036;-81.24305996
2015.507774;-55.52233126
2015.510512;-118.4412388
2015.51325;-218.4570073
2015.515988;-137.5596926
2015.518726;-0.226745646
2015.521464;158.4935983
2015.524202;234.8898737
2015.52694;255.7903322
2015.529678;289.8092878
2015.532415;364.8138335
2015.535153;375.546523
2015.537891;518.4780337
2015.540629;505.3106778
2015.543367;511.3165455
2015.546105;561.4331557
2015.548843;558.4301713
2015.551581;446.0023157
2015.554319;332.8584378
2015.557057;431.0667283
2015.559795;358.2221618
2015.562532;260.64773
2015.56527;218.3726318
2015.568008;236.1659451
2015.570746;330.8311839
2015.573484;451.7912294
2015.576222;474.0760884
2015.57896;502.8325262
2015.581698;527.2247938
2015.584436;522.4620749
2015.587174;531.4840663
2015.589912;570.6225673
2015.592649;629.5853034
2015.595387;542.9028889
2015.598125;474.9392202
2015.600863;497.8208167
2015.603601;551.9468334
2015.606339;592.6377508
2015.609077;497.9623459
2015.611815;257.0238522
2015.614553;412.0835361
2015.617291;450.8859119
2015.620029;449.3467574
2015.622766;482.5294709
2015.625504;519.8387017
2015.628242;500.2235878
2015.63098;359.9884265
2015.633718;233.7680206
2015.636456;-76.26244493
2015.639194;-366.0424471
2015.641932;-516.7827195
2015.64467;-375.3041846
2015.647408;-82.21063513
2015.650146;-285.1267352
2015.652883;-18.73230425
2015.655621;-49.51183947
2015.658359;-37.76080596
2015.661097;46.95864139
2015.663835;-1.529763628
2015.666573;-209.8852291
2015.669311;-207.7705252
2015.672049;-42.49581877
2015.674787;-144.6876545
2015.677525;-193.0128865
2015.680263;-148.860376
2015.683;-84.9375426
2015.685738;-15.34277232
2015.688476;104.4028499
2015.691214;5.632731405
2015.693952;11.04452886
2015.69669;-9.188577419
2015.699428;-64.06814223
2015.702166;-58.72802555
2015.704904;65.99009674
2015.707642;176.7739847
2015.71038;152.9888218
2015.713117;53.73794928
2015.715855;112.2864327
2015.718593;179.3409238
2015.721331;81.33725836
2015.724069;-209.1515219
2015.726807;-218.9169157
2015.729545;-373.8054636
2015.732283;-127.9341154
2015.735021;-2.138733072
2015.737759;-89.91871179
2015.740497;-258.4605998
2015.743234;-325.5559117
2015.745972;-139.2207464
2015.74871;-116.9464949
2015.751448;-97.08816322
2015.754186;-25.48183678
2015.756924;54.34366859
2015.759662;138.7062194
2015.7624;171.4275447
2015.765138;56.68406587
2015.767876;78.75859251
2015.770614;74.94753536
2015.773351;113.8046938
2015.776089;134.5929367
2015.778827;115.5709477
2015.781565;60.89136287
2015.784303;-23.04620014
2015.787041;58.47245842
2015.789779;118.1573701
2015.792517;155.2655158
2015.795255;158.3386099
2015.797993;144.0594326
2015.800731;88.85660315
2015.803468;40.41284087
2015.806206;235.8884785
2015.808944;360.2531876
2015.811682;406.4637481
2015.81442;392.9518194
2015.817158;329.4688507
2015.819896;263.0135201
2015.822634;335.6096634
2015.825372;348.6246446
2015.82811;322.1667328
2015.830848;314.0231628
2015.833585;323.8755164
2015.836323;324.1698195
2015.839061;337.305939
2015.841799;368.1199572
2015.844537;400.5346293
2015.847275;379.3061991
2015.850013;353.6155608
2015.852751;324.9085504
2015.855489;279.5243075
2015.858227;254.221449
2015.860965;291.5009308
2015.863702;222.9722341
2015.86644;166.2631325
2015.869178;90.37750661
2015.871916;53.53230364
2015.874654;160.3016482
2015.877392;400.9501212
2015.88013;448.7089796
2015.882868;458.9898648
2015.885606;463.8853909
2015.888344;477.3181339
2015.891082;463.5127179
2015.893819;363.0357173
2015.896557;250.6616512
2015.899295;387.6009428
2015.902033;425.4646962
2015.904771;469.9171736
2015.907509;488.53598
2015.910247;479.1762597
2015.912985;457.4590609
2015.915723;456.0873805
2015.918461;487.0634633
2015.921199;328.4556002
2015.923937;286.533041
2015.926674;323.723902
2015.929412;361.7672613
2015.93215;345.8735023
2015.934888;227.1556548
2015.937626;150.307106
2015.940364;142.5042165
2015.943102;0.925613533
2015.94584;-143.9734611
2015.948578;-198.6407666
2015.951316;-107.8069036
2015.954054;94.39268836
2015.956791;118.8369023
2015.959529;157.841029
2015.962267;103.946409
2015.965005;78.30665141
2015.967743;78.61813176
2015.970481;44.97037361
2015.973219;7.71431448
2015.975957;210.5213963
2015.978695;315.8636984
2015.981433;297.5309393
2015.984171;223.734447
2015.986908;173.0319981
2015.989646;226.3532155
2015.992384;362.8019742
2015.995122;303.570402
2015.99786;211.598557
2016.000598;145.3087931
2016.003336;101.9183837
2016.006074;108.3124573
2016.008812;165.6646412
2016.01155;218.1772366
2016.014288;123.8483894
2016.017025;-33.94424218
2016.019763;-223.885735
2016.022501;-294.7601564
2016.025239;-281.5470766
2016.027977;-215.1598577
2016.030715;-105.6801339
2016.033453;-17.52473668
2016.036191;-95.2704899
2016.038929;-276.9157458
2016.041667;-403.602789
2016.044405;-413.0501052
2016.047142;-289.1984256
2016.04988;-146.2263132
2016.052618;-404.8388164
2016.055356;-339.0535006
2016.058094;-99.09024704
2016.060832;-29.1717327
2016.06357;-69.67814789
2016.066308;-101.7976753
2016.069046;-56.31734504
2016.071784;-48.63362398
2016.074522;-223.3153365
2016.077259;-48.36508349
2016.079997;83.27789829
2016.082735;69.45227164
2016.085473;-34.2184438
2016.088211;-131.527173
2016.090949;-187.0510247
2016.093687;-306.5747781
2016.096425;-353.6026784
2016.099163;-363.8643726
2016.101901;-413.6763381
2016.104639;-578.3062883
2016.107376;-755.9564033
2016.110114;-615.3385143
2016.112852;-859.1116377
2016.11559;-688.7540343
2016.118328;-503.2010385
2016.121066;-439.078998
2016.123804;-477.1803016
2016.126542;-511.0760798
2016.12928;-363.6282799
2016.132018;-370.7716
2016.134756;-421.3009808
2016.137493;-383.368271
2016.140231;-290.0778542
2016.142969;-281.8274526
2016.145707;-425.2984338
2016.148445;-540.49556
2016.151183;-444.1825265
2016.153921;-367.0125677
2016.156659;-387.284563
2016.159397;-424.7577877
2016.162135;-379.8467128
2016.164873;-254.8636387
2016.16761;-168.2018457
2016.170348;-256.6906361
2016.173086;-229.0618469
2016.175824;-165.4627822
2016.178562;-121.7300618
2016.1813;-158.1508648
2016.184038;-211.8536735
2016.186776;-182.8635687
2016.189514;-266.3207396
2016.192252;-167.0142358
2016.19499;-94.94961881
2016.197727;-121.6434418
2016.200465;-171.368702
2016.203203;-205.0466996
2016.205941;-230.5594809
2016.208679;-294.8647403
2016.211417;-371.7930039
2016.214155;-379.5500548
2016.216893;-358.0577646
2016.219631;-341.2774777
2016.222369;-341.5916639
2016.225107;-308.2678603
2016.227844;-436.2125852
2016.230582;-543.8019591
2016.23332;-584.8240214
2016.236058;-566.8383376
2016.238796;-505.0561527
2016.241534;-457.6668405
2016.244272;-411.4373312
2016.24701;-447.0276124
2016.249748;-563.0832585
2016.252486;-592.4644759
2016.255224;-546.9230456
2016.257961;-535.9491333
2016.260699;-583.4062553
2016.263437;-487.8497388
2016.266175;-489.8565356
2016.268913;-425.9918367
2016.271651;-403.1342873
2016.274389;-438.6069221
2016.277127;-479.7133
2016.279865;-457.6494678
2016.282603;-320.8095099
2016.285341;-226.2969588
2016.288078;-226.0709883
2016.290816;-254.5827332
2016.293554;-254.8095756
2016.296292;-196.2455314
2016.29903;-93.51653891
2016.301768;-56.90709042
2016.304506;-82.65138516
2016.307244;-135.3762389
2016.309982;-165.4958143
2016.31272;-173.9703102
2016.315458;-175.6014104
2016.318195;-171.0950871
2016.320933;-146.5597832
2016.323671;-136.112642
2016.326409;-271.8776205
2016.329147;-279.8858852
2016.331885;-241.4714434
2016.334623;-250.7554207
2016.337361;-378.8335826
2016.340099;-472.2914944
2016.342837;-492.190373
2016.345575;-473.4822009
2016.348312;-472.8443443
2016.35105;-452.295872
2016.353788;-381.6679104
2016.356526;-260.8862089
2016.359264;-261.1320851
2016.362002;-323.3546808
2016.36474;-275.613751
2016.367478;-267.0004597
2016.370216;-299.3019795
2016.372954;-311.6127348
2016.375692;-265.870442
2016.378429;-205.5821533
2016.381167;-287.6915639
2016.383905;-205.4676873
2016.386643;-161.2944031
2016.389381;-164.3508816
2016.392119;-126.1496667
2016.394857;-25.42333912
2016.397595;10.09233071
2016.400333;59.80503824
2016.403071;114.7348105
2016.405809;151.7897134
2016.408546;168.4915688
2016.411284;128.5822925
2016.414022;64.36711078
2016.41676;51.48070056
2016.419498;74.32161155
2016.422236;16.51739441
2016.424974;-7.598154994
2016.427712;31.67349141
2016.43045;96.73000943
2016.433188;152.8778299
2016.435926;83.06293272
2016.438663;6.178087944
2016.441401;-159.3386849
2016.444139;-225.0324569
2016.446877;-225.7743223
2016.449615;-299.438837
2016.452353;-433.4211284
2016.455091;-382.4454357
2016.457829;-411.5552401
2016.460567;-330.5675251
2016.463305;-233.127884
2016.466043;-164.0459235
2016.46878;-118.1103312
2016.471518;-101.3279345
2016.474256;-84.00419206
2016.476994;-39.40996432
2016.479732;-323.2847336
2016.48247;-531.4579006
2016.485208;-578.1078485
2016.487946;-501.6830758
2016.490684;-315.0155146
2016.493422;-102.0877065
2016.49616;-54.94539352
2016.498897;-1.039323237
2016.501635;46.34993622
2016.504373;47.11472419
2016.507111;-5.702732087
2016.509849;-131.9258292
2016.512587;-176.4324537
2016.515325;-117.9449839
2016.518063;-40.69804363
2016.520801;5.38291617
2016.523539;28.50736742
2016.526277;51.63705274
2016.529014;77.08248075
2016.531752;87.80899205
2016.53449;119.7765063
2016.537228;102.3920972
2016.539966;109.588637
2016.542704;129.9679474
2016.545442;118.9419572
2016.54818;70.15586204
2016.550918;140.7996002
2016.553656;107.4439261
2016.556394;125.0375087
2016.559131;115.1929673
2016.561869;99.29514224
2016.564607;110.3860257
2016.567345;151.5744422
2016.570083;158.9789318
2016.572821;40.98286232
2016.575559;84.62477617
2016.578297;101.9439361
2016.581035;63.82280795
2016.583773;-8.747314247
2016.586511;-45.06691199
2016.589248;-19.29607779
2016.591986;62.79876574
2016.594724;155.509095
2016.597462;150.0648263
2016.6002;109.3247002
2016.602938;109.0524707
2016.605676;174.854421
2016.608414;140.979408
2016.611152;223.4464131
2016.61389;230.4887361
2016.616628;252.4984789
2016.619365;276.2018337
2016.622103;264.3575004
2016.624841;176.9165151
2016.627579;98.20910537
2016.630317;122.2817722
2016.633055;76.46574285
2016.635793;32.96667305
2016.638531;72.04061919
2016.641269;120.3390398
2016.644007;160.2449732
2016.646745;156.3209138
2016.649482;98.94027183
2016.65222;123.3012232
2016.654958;123.8283214
2016.657696;110.3916936
2016.660434;135.1521341
2016.663172;175.8664398
2016.66591;132.0859635
2016.668648;65.43378768
2016.671386;228.2473645
2016.674124;324.7176625
2016.676862;311.5754283
2016.679599;259.9618119
2016.682337;247.3719195
2016.685075;273.4567391
2016.687813;271.7556356
2016.690551;209.6301442
2016.693289;185.1480202
2016.696027;184.0855092
2016.698765;165.5947719
2016.701503;128.9073302
2016.704241;131.7501326
2016.706979;178.4274951
2016.709716;115.8735364
2016.712454;98.40406074
2016.715192;128.3886455
2016.71793;153.5124407
2016.720668;191.8839964
2016.723406;191.0253186
2016.726144;284.3710595
2016.728882;258.1902172
2016.73162;214.6659068
2016.734358;183.2899992
2016.737096;154.3938124
2016.739833;147.1048343
2016.742571;176.1888217
2016.745309;110.8560724
2016.748047;104.8206688
2016.750785;98.44821682
2016.753523;104.9431143
2016.756261;137.7191531
2016.758999;195.6604751
2016.761737;165.0070583
2016.764475;141.6548308
2016.767213;76.26138203
2016.76995;61.36250416
2016.772688;117.5360378
2016.775426;127.2233794
2016.778164;64.45669791
2016.780902;-12.23272602
2016.78364;-89.42721296
2016.786378;-3.38199979
2016.789116;-8.431347186
2016.791854;-66.45351651
2016.794592;-86.20280287
2016.79733;-4.795607182
2016.800067;10.70557729
2016.802805;-18.40949007
2016.805543;-48.50463007
2016.808281;-61.94995355
2016.811019;-75.68666794
2016.813757;-121.6886175
2016.816495;-198.8720201
2016.819233;-250.0319181
2016.821971;-233.768111
2016.824709;-265.9092673
2016.827447;-299.6079219
2016.830184;-325.3446025
2016.832922;-363.4482766
2016.83566;-438.4122992
2016.838398;-491.8859987
2016.841136;-543.6425372
2016.843874;-604.0730037
2016.846612;-579.1296683
2016.84935;-510.7808415
2016.852088;-482.4123077
2016.854826;-489.3449562
2016.857564;-340.3370479
2016.860301;-313.0243292
2016.863039;-369.0004969
2016.865777;-382.7845449
2016.868515;-366.0684458
2016.871253;-346.1658525
2016.873991;-339.4123862
2016.876729;-325.9628138
2016.879467;-272.1831719
2016.882205;-346.6350422
2016.884943;-374.99235
2016.887681;-372.4740909
2016.890418;-424.3308738
2016.893156;-546.8001642
2016.895894;-538.35003
2016.898632;-486.4907379
2016.90137;-404.7857724
2016.904108;-386.1370259
2016.906846;-429.0420646
2016.909584;-468.1573489
2016.912322;-452.7920593
2016.91506;-429.1922669
2016.917798;-522.7030825
2016.920535;-517.1536021
2016.923273;-499.3915181
2016.926011;-489.3133362
2016.928749;-448.3083933
2016.931487;-364.4891963
2016.934225;-345.3894043
2016.936963;-326.6766447
2016.939701;-201.1264086
2016.942439;-208.354115
2016.945177;-282.3691359
2016.947915;-271.0755846
2016.950652;-154.4180102
2016.95339;-187.4236909
2016.956128;-118.3431731
2016.958866;-125.2594175
2016.961604;-144.1929756
2016.964342;-146.0134151
2016.96708;-138.5144819
2016.969818;-135.8441168
2016.972556;-159.9669264
2016.975294;-148.694589
2016.978032;-156.0995157
2016.980769;-157.55684
2016.983507;-159.9623982
2016.986245;-167.5579475
2016.988983;-182.3530564
2016.991721;-198.9584899
2016.994459;-203.5880299
2016.997197;-230.2142586
2016.999935;-238.6607066
2017.002673;-229.273798
2017.005411;-190.9356065
2017.008149;-138.1893219
2017.010886;-97.49058357
2017.013624;-71.17726678
2017.016362;-45.38795749
2017.0191;-44.82301752
2017.021838;-19.48689118
2017.024576;4.42849914
2017.027314;20.61483911
2017.030052;-15.88496421
2017.03279;-68.20746798
2017.035528;35.08513518
2017.038266;76.4555845
2017.041003;28.00790573
2017.043741;-56.04494172
2017.046479;-124.2998317
2017.049217;-103.9410494
2017.051955;-149.9985439
2017.054693;-155.9840625
2017.057431;-159.3348695
2017.060169;-184.0606642
2017.062907;-203.6877199
2017.065645;-185.0859286
2017.068383;-64.58333124
2017.07112;-52.24706953
2017.073858;-89.49911022
2017.076596;-101.4491592
2017.079334;-107.4682308
2017.082072;-135.1695128
2017.08481;-170.8233527
2017.087548;-123.6862362
2017.090286;-165.5393704
2017.093024;-97.54152029
2017.095762;-83.46233132
2017.0985;-129.9775401
2017.101237;-156.4423033
2017.103975;-130.2557805
2017.106713;-129.0682552
2017.109451;-83.65700351
2017.112189;-77.48029532
2017.114927;-53.92763799
2017.117665;-39.54829457
2017.120403;-55.68036105
2017.123141;-96.08515252
2017.125879;-40.78984968
2017.128617;-50.02645958
2017.131354;6.598489229
2017.134092;16.17900791
2017.13683;-7.035007153
2017.139568;24.2411387
2017.142306;96.96528011
2017.145044;123.8402418
2017.147782;106.0378923
2017.15052;50.91108308
2017.153258;21.7667892
2017.155996;13.86953345
2017.158734;22.43019362
2017.161471;71.26105303
2017.164209;163.2482319
2017.166947;196.0420731
2017.169685;201.5214213
2017.172423;206.9594319
2017.175161;220.5157201
2017.177899;225.34988
2017.180637;176.0282147
2017.183375;170.3670886
2017.186113;204.9391116
2017.188851;230.7435707
2017.191588;245.6102787
2017.194326;242.3227174
2017.197064;200.0789373
2017.199802;180.897246
2017.20254;233.1620761
2017.205278;219.5623056
2017.208016;236.7593044
2017.210754;236.5604498
2017.213492;228.9534715
2017.21623;182.7025737
2017.218968;101.7426439
2017.221705;47.10760901
2017.224443;96.73458248
2017.227181;69.91644026
2017.229919;39.34839931
2017.232657;21.1583312
2017.235395;9.622741866
2017.238133;15.27481169
2017.240871;58.02554982
2017.243609;96.95947045
2017.246347;49.38362815
2017.249085;14.68149349
2017.251822;-10.09273053
2017.25456;-8.524983668
2017.257298;8.008611363
2017.260036;7.931206245
2017.262774;2.314307567
2017.265512;5.483012163
2017.26825;-1.80048844
2017.270988;-6.567736188
2017.273726;-5.793531388
2017.276464;7.929451043
2017.279202;10.35568886
2017.281939;-38.20327525
2017.284677;-73.74336163
2017.287415;-98.44788071
2017.290153;-122.9888344
2017.292891;-138.2392557
2017.295629;-149.4121068
2017.298367;-156.9617519
2017.301105;-133.6057427
2017.303843;-140.5864271
2017.306581;-121.521873
2017.309319;-71.63581254
2017.312056;-11.5813632
2017.314794;44.37629648
2017.317532;100.8049592
2017.32027;114.0503771
2017.323008;83.51991137
2017.325746;70.61305734
2017.328484;103.1548136
2017.331222;112.4646843
2017.33396;120.4889408
2017.336698;135.4898419
2017.339436;220.1665499
2017.342173;253.3958298
2017.344911;248.4937623
2017.347649;232.1354136
2017.350387;264.3999341
2017.353125;332.3428502
2017.355863;311.8469358
2017.358601;277.6202926
2017.361339;320.0406095
2017.364077;332.6090034
2017.366815;304.8132801
2017.369553;301.8278261
2017.37229;327.9028209
2017.375028;206.3144629
2017.377766;129.983974
2017.380504;191.0073822
2017.383242;240.9575473
2017.38598;251.7120648
2017.388718;244.1270951
2017.391456;234.4805854
2017.394194;214.2752748
2017.396932;196.3539485
2017.39967;187.6701263
2017.402407;181.6292229
2017.405145;180.0591412
2017.407883;177.9812527
2017.410621;145.6869343
2017.413359;144.8426542
2017.416097;164.1127334
2017.418835;178.2212396
2017.421573;159.0737073
2017.424311;129.4572839
2017.427049;106.8400369
2017.429787;77.14266787
2017.432525;45.62457637
2017.435262;-23.06078647
2017.438;-3.882067922
2017.440738;-25.88136816
2017.443476;-71.39956425
2017.446214;-66.60511583
2017.448952;-12.15764259
2017.45169;-24.18566531
2017.454428;-14.92995468
2017.457166;106.7712032
2017.459904;168.7521819
2017.462642;182.5572361
2017.465379;185.4183358
2017.468117;177.5784377
2017.470855;117.1311922
2017.473593;159.690379
2017.476331;130.5475028
2017.479069;141.4281078
2017.481807;188.3865994
2017.484545;183.540706
2017.487283;118.8042684
2017.490021;125.4518151
2017.492759;-4.331781052
2017.495496;-40.1776166
2017.498234;-16.41248033
2017.500972;29.94062258
2017.50371;45.08684101
2017.506448;19.62813693
2017.509186;-12.96968183
2017.511924;-85.27623671
2017.514662;-100.2819211
2017.5174;-47.55949786
2017.520138;-0.481771998
2017.522876;-33.26991456
2017.525613;-103.3527578
2017.528351;35.30255268
2017.531089;32.11155964
2017.533827;60.07237066
2017.536565;98.06444452
2017.539303;100.2539403
2017.542041;55.94102613
2017.544779;6.717226922
2017.547517;51.84243945
2017.550255;36.70789577
2017.552993;-72.90389711
2017.55573;-127.0915996
2017.558468;-151.0130548
2017.561206;-138.6734978
2017.563944;-96.44995745
2017.566682;-39.19160369
2017.56942;-1.266160869
2017.572158;5.70517026
2017.574896;15.56799101
2017.577634;20.69318172
2017.580372;38.44900193
2017.58311;56.95467518
2017.585847;91.92683547
2017.588585;130.4963823
2017.591323;179.7654575
2017.594061;158.0609653
2017.596799;112.6526159
2017.599537;112.6521683
2017.602275;119.6200792
2017.605013;-10.32137877
2017.607751;-99.84089206
2017.610489;-169.1713001
2017.613227;-133.1823464
2017.615964;-41.05577985
2017.618702;4.805048398
2017.62144;-4.174829486
2017.624178;23.90130982
2017.626916;-85.0164007
2017.629654;-167.9179021
2017.632392;-189.2431748
2017.63513;-199.6658403
2017.637868;-129.1347813
2017.640606;-46.76492728
2017.643344;-55.45554707
2017.646081;-71.96194465
2017.648819;-106.2809763
2017.651557;-120.9670686
2017.654295;-130.8744743
2017.657033;-160.6364946
2017.659771;-202.4141895
2017.662509;-175.9645866
2017.665247;-110.2655872
2017.667985;-99.46481579
2017.670723;-111.3719256
2017.673461;-128.202598
2017.676198;-136.3346992
2017.678936;-138.0203627
2017.681674;-153.4547056
2017.684412;-95.77379225
2017.68715;-85.27710537
2017.689888;-97.96406625
2017.692626;-71.79580752
2017.695364;-5.613770748
2017.698102;63.5951824
2017.70084;59.79075067
2017.703578;93.8051934
2017.706315;76.3800753
2017.709053;41.5101883
2017.711791;57.03509203
2017.714529;99.43953735
2017.717267;114.1559626
2017.720005;114.7805443
2017.722743;165.2373251
2017.725481;182.1865279
2017.728219;196.7205578
2017.730957;218.3104636
2017.733695;217.8271265
2017.736432;182.3558942
2017.73917;151.5607769
2017.741908;151.7224898
2017.744646;189.8399183
2017.747384;242.9042502
2017.750122;275.1725145
2017.75286;315.2388521
2017.755598;349.9508091
2017.758336;346.4732578
2017.761074;332.3774481
2017.763812;325.5681375
2017.766549;305.4496817
2017.769287;293.5531598
2017.772025;327.2049262
2017.774763;333.0785995
2017.777501;307.8054364
2017.780239;331.7977751
2017.782977;339.0820471
2017.785715;333.679337
2017.788453;313.7169121
2017.791191;304.0939967
2017.793929;303.5387384
2017.796666;351.4644526
2017.799404;272.0008367
2017.802142;271.3369742
2017.80488;295.3592069
2017.807618;297.0030198
2017.810356;278.1074
2017.813094;206.8579207
2017.815832;82.88217889
2017.81857;186.91125
2017.821308;156.9478867
2017.824046;100.0460231
2017.826783;84.68216813
2017.829521;120.4492446
2017.832259;191.1703218
2017.834997;210.6093066
2017.837735;232.882146
2017.840473;286.5637603
2017.843211;308.6323985
2017.845949;298.277652
2017.848687;239.5279473
2017.851425;166.1056018
2017.854163;199.9169787
2017.8569;110.509967
2017.859638;66.51371404
2017.862376;68.66549526
2017.865114;94.46409387
2017.867852;104.4822244
2017.87059;72.47964661
2017.873328;33.53474128
2017.876066;102.4682184
2017.878804;145.0126872
2017.881542;166.3692963
2017.88428;200.4970253
2017.887017;240.6722524
2017.889755;261.6171132
2017.892493;218.0300544
2017.895231;242.994494
2017.897969;261.7432311
2017.900707;229.764211
2017.903445;199.6546156
2017.906183;208.487819
2017.908921;261.5606513
2017.911659;242.2980005
2017.914397;253.7911031
2017.917134;215.5510927
2017.919872;225.5471243
2017.92261;271.57698
2017.925348;282.4081904
2017.928086;250.9423825
2017.930824;292.1485299
2017.933562;256.6770725
2017.9363;303.1985402
2017.939038;302.0194214
2017.941776;268.9653971
2017.944514;271.0761478
2017.947251;327.0217731
2017.949989;357.9856667
2017.952727;339.3187314
2017.955465;349.988324
2017.958203;363.9024244
2017.960941;381.1173585
2017.963679;383.7288063
2017.966417;333.0964301
2017.969155;247.268346
2017.971893;346.849222
2017.974631;327.5563159
2017.977368;294.1712426
2017.980106;303.5860197
2017.982844;326.1504783
2017.985582;342.2950151
2017.98832;335.0170127
2017.991058;301.8627522
2017.993796;282.3420014
2017.996534;286.9050172
2017.999272;304.0885774
2018.00201;321.4196095
2018.004748;355.2696388
2018.007485;396.802963
2018.010223;432.7704217
2018.012961;472.3297348
2018.015699;465.9042145
2018.018437;436.4112338
2018.021175;494.2664666
2018.023913;582.0632986
2018.026651;489.8654503
2018.029389;457.2248813
2018.032127;502.5405814
2018.034865;564.7229178
2018.037602;579.0285236
2018.04034;533.3463823
2018.043078;456.4888642
2018.045816;425.0382816
2018.048554;452.1637072
